,log_reg,RidgeClass,AdaBoostClassifier,BaggingClassifier,GradientBoostingClassifier,RandomForestClassifier,LGBMClassifier,XGBClassifier
75240,0,0,0,0,0,0,0,0
75241,0,0,0,0,0,0,0,0
75242,0,0,0,0,0,0,0,0
75243,0,0,0,0,0,0,0,0
75244,0,0,1,1,1,1,0,0
75245,0,1,0,0,0,0,0,0
75246,0,0,0,0,0,0,0,0
75247,0,0,0,1,0,1,0,0
75248,1,1,1,1,1,1,1,1
75249,1,1,1,1,1,1,1,1
75250,0,1,1,0,1,0,1,1
75251,0,0,0,0,0,0,0,0
75252,1,1,1,1,1,1,1,1
75253,1,1,1,1,1,1,1,1
75254,1,1,1,1,1,1,1,1
75255,1,1,1,1,1,1,1,1
75256,1,1,1,1,1,1,1,1
75257,0,0,0,0,0,0,0,0
75258,0,0,0,0,0,0,0,0
75259,0,0,0,0,0,0,0,0
75260,1,1,1,1,1,1,1,1
75261,0,0,0,0,0,0,0,0
75262,1,1,1,1,1,1,1,0
75263,0,0,0,0,0,0,0,0
75264,0,0,0,0,0,0,0,0
75265,1,1,1,1,1,1,1,1
75266,1,1,1,1,1,1,1,1
75267,1,1,1,1,1,1,1,1
75268,1,1,1,1,1,1,1,1
75269,0,0,0,0,0,0,0,0
75270,0,0,0,0,0,0,0,0
75271,1,1,1,1,1,1,1,1
75272,1,1,1,1,1,1,1,1
75273,0,0,0,0,0,0,0,0
75274,1,1,1,1,1,1,1,1
75275,0,0,0,0,0,0,0,0
75276,1,1,1,0,1,1,1,1
75277,1,1,1,1,1,1,1,1
75278,1,1,1,1,1,1,1,1
75279,0,0,0,0,0,0,0,0
75280,1,1,1,1,1,1,1,1
75281,1,1,1,1,1,1,1,1
75282,1,0,1,1,1,1,1,1
75283,1,1,1,1,1,1,1,1
75284,0,0,0,0,0,0,0,0
75285,1,1,1,1,1,1,1,1
75286,0,0,0,0,0,0,0,0
75287,0,0,0,0,1,0,1,1
75288,1,1,1,1,1,1,1,1
75289,0,0,0,0,0,0,0,0
75290,0,0,0,0,0,0,0,0
75291,0,0,0,0,0,0,0,0
75292,1,1,1,1,1,1,1,1
75293,0,0,0,0,0,0,0,0
75294,0,0,0,0,0,0,0,0
75295,0,0,0,0,0,0,0,0
75296,0,0,0,0,0,0,0,0
75297,1,1,1,1,1,1,1,1
75298,1,1,1,1,1,1,1,1
75299,1,1,1,1,1,1,1,1
75300,1,1,1,1,1,1,1,1
75301,1,1,1,1,1,1,1,1
75302,0,0,0,0,0,0,0,0
75303,1,1,1,1,1,1,1,1
75304,0,0,0,0,0,0,0,0
75305,1,1,1,1,1,1,1,1
75306,0,0,0,0,0,0,0,0
75307,1,1,1,1,1,1,1,1
75308,1,1,1,1,1,1,1,1
75309,0,0,0,0,0,0,0,0
75310,0,0,0,0,0,0,0,0
75311,1,1,1,1,1,1,0,0
75312,0,0,0,0,0,0,0,0
75313,0,0,0,0,1,0,1,1
75314,0,0,0,0,0,0,0,0
75315,1,1,1,1,1,1,1,1
75316,0,0,0,0,0,0,0,0
75317,0,0,0,0,0,0,0,0
75318,1,1,1,1,1,1,1,1
75319,0,0,0,0,0,0,0,0
75320,0,0,0,0,0,0,0,0
75321,1,1,1,1,1,1,1,1
75322,1,1,1,1,1,1,1,1
75323,1,1,1,1,1,1,1,1
75324,0,0,0,0,0,0,0,0
75325,1,1,1,1,1,1,1,1
75326,1,1,1,1,1,1,1,1
75327,0,0,0,0,0,0,0,0
75328,0,0,0,0,0,0,0,0
75329,0,0,0,0,0,0,0,0
75330,1,1,1,1,1,1,1,1
75331,0,0,0,0,0,0,0,0
75332,1,0,1,1,1,0,1,1
75333,0,0,0,0,0,0,0,0
75334,0,0,0,0,0,0,0,0
75335,1,1,1,1,1,1,1,1
75336,0,0,0,0,0,0,0,0
75337,0,0,0,0,0,0,0,0
75338,1,1,0,0,1,0,0,0
75339,0,0,0,0,0,0,0,0
75340,0,0,0,0,0,0,0,0
75341,0,0,0,0,0,0,0,0
75342,0,0,0,0,0,0,0,0
75343,0,0,0,0,0,0,0,0
75344,0,0,0,0,0,0,0,0
75345,0,0,0,0,0,0,0,0
75346,0,0,0,0,0,0,0,0
75347,1,0,1,1,1,1,1,1
75348,0,0,0,0,0,0,0,0
75349,0,0,0,0,0,0,0,0
75350,0,0,0,0,0,0,0,0
75351,0,0,0,0,0,0,0,0
75352,1,1,1,1,1,1,1,1
75353,1,0,0,0,0,0,0,0
75354,0,0,1,0,1,0,1,1
75355,1,1,1,1,1,1,1,1
75356,0,0,0,0,0,0,0,0
75357,1,1,1,1,1,1,1,1
75358,1,1,1,1,1,1,1,1
75359,1,1,1,1,1,1,1,1
75360,0,0,0,0,0,0,0,0
75361,1,1,1,1,1,1,1,1
75362,1,1,1,1,1,1,1,1
75363,0,0,0,0,0,0,0,0
75364,1,1,1,1,1,1,1,1
75365,0,0,0,0,0,0,0,0
75366,0,0,0,0,0,0,0,0
75367,1,1,1,1,1,1,1,1
75368,0,0,0,0,0,0,0,0
75369,1,1,0,0,1,0,0,0
75370,0,0,0,0,0,0,0,0
75371,0,0,0,0,0,0,0,0
75372,1,1,1,1,1,1,1,1
75373,1,1,1,1,1,1,1,1
75374,1,1,1,1,1,1,1,1
75375,0,0,1,0,1,0,0,0
75376,1,1,1,1,1,1,1,1
75377,1,1,1,1,1,1,1,1
75378,1,1,1,1,1,1,1,1
75379,1,1,1,1,1,1,1,1
75380,0,0,0,1,1,1,0,0
75381,0,1,0,0,0,0,0,0
75382,1,1,1,1,1,1,1,1
75383,0,0,0,0,0,0,0,0
75384,0,0,0,0,0,0,0,0
75385,0,0,0,0,0,0,0,0
75386,1,1,1,1,1,1,1,1
75387,1,1,1,1,1,1,1,1
75388,1,1,1,1,1,1,1,1
75389,1,1,1,1,1,1,1,1
75390,0,0,0,0,0,0,0,0
75391,0,0,0,0,0,0,0,0
75392,0,0,0,0,0,0,0,0
75393,0,0,0,0,0,0,0,0
75394,0,0,0,0,0,0,0,0
75395,0,0,0,0,0,0,0,0
75396,0,0,0,0,0,0,0,0
75397,1,1,1,1,1,1,1,1
75398,1,1,1,0,1,1,1,1
75399,0,0,0,0,0,0,0,0
75400,1,1,1,1,1,1,1,1
75401,1,1,1,1,1,1,1,1
75402,0,0,0,0,0,0,0,0
75403,0,0,0,0,0,0,0,0
75404,0,0,0,0,0,0,0,0
75405,1,1,1,1,1,1,1,1
75406,0,0,0,0,0,0,0,0
75407,1,1,1,1,1,1,1,1
75408,0,0,0,0,0,0,0,0
75409,0,0,0,0,0,0,0,0
75410,1,1,1,1,1,1,1,1
75411,0,0,0,0,0,0,0,0
75412,0,0,0,0,1,0,0,0
75413,1,1,1,1,1,1,1,1
75414,0,1,0,0,1,0,0,0
75415,1,1,1,1,1,1,1,1
75416,1,1,1,1,1,1,1,1
75417,1,1,1,1,1,1,1,1
75418,0,1,1,0,1,0,0,0
75419,0,0,0,0,0,0,0,0
75420,0,0,0,0,1,0,1,1
75421,0,0,0,0,0,0,0,0
75422,1,1,1,1,1,1,1,1
75423,0,0,0,0,0,0,0,0
75424,0,0,0,0,0,0,0,0
75425,0,0,0,0,0,0,0,0
75426,0,0,0,0,0,0,0,0
75427,1,0,1,1,1,1,1,1
75428,1,1,1,1,1,1,1,1
75429,0,0,0,1,0,1,0,0
75430,0,0,0,0,0,0,0,0
75431,0,0,0,0,0,0,0,0
75432,0,0,0,0,0,0,0,0
75433,1,1,1,1,1,1,1,1
75434,1,1,1,1,1,1,1,1
75435,0,0,0,0,0,0,0,0
75436,0,0,0,0,0,0,0,0
75437,0,0,0,0,0,0,0,0
75438,0,0,0,0,0,0,0,0
75439,1,1,1,1,1,1,1,1
75440,1,1,1,1,1,1,1,1
75441,1,1,1,1,1,1,1,1
75442,0,0,0,0,0,0,0,0
75443,0,0,0,0,0,0,0,0
75444,1,1,1,1,1,1,1,1
75445,0,0,0,0,0,0,0,0
75446,0,0,0,0,0,0,0,0
75447,1,1,1,1,1,1,1,1
75448,1,1,1,1,1,1,1,1
75449,1,1,1,0,1,1,1,1
75450,0,1,0,0,0,0,0,0
75451,0,0,0,0,0,0,0,0
75452,0,0,0,0,0,0,0,0
75453,0,0,0,0,0,0,0,0
75454,0,0,0,1,0,1,0,0
75455,0,0,0,0,0,0,0,0
75456,0,0,0,0,0,0,0,0
75457,0,0,0,0,0,0,0,0
75458,0,0,1,1,1,1,1,1
75459,0,0,0,0,0,0,0,0
75460,1,1,1,1,1,1,1,1
75461,0,0,0,0,0,0,0,0
75462,1,1,1,0,1,1,1,1
75463,1,1,1,1,1,1,1,1
75464,0,0,0,0,0,0,0,0
75465,0,0,0,0,0,0,0,0
75466,0,0,0,0,0,0,0,0
75467,1,1,1,1,1,1,0,0
75468,0,0,0,0,0,0,0,0
75469,0,0,1,0,1,0,0,0
75470,1,0,1,1,1,1,1,1
75471,0,0,0,0,0,0,0,0
75472,0,0,0,0,1,0,1,1
75473,0,0,0,0,0,0,0,0
75474,0,0,0,0,0,0,0,0
75475,1,1,1,1,1,1,1,1
75476,0,0,0,0,0,0,0,0
75477,1,1,1,1,1,1,1,1
75478,0,0,0,0,0,0,0,0
75479,0,0,0,0,0,0,0,0
75480,1,1,0,1,0,1,0,0
75481,0,0,0,0,0,0,0,0
75482,0,0,0,0,0,0,0,0
75483,1,1,1,1,1,1,1,1
75484,0,0,0,0,0,0,0,0
75485,0,0,0,1,1,0,0,0
75486,0,0,0,0,0,0,0,0
75487,0,0,0,0,0,0,0,0
75488,0,0,0,1,0,1,0,0
75489,1,1,1,1,1,1,1,1
75490,1,1,1,1,1,1,1,1
75491,1,1,1,1,1,1,1,1
75492,1,1,1,1,1,1,1,1
75493,1,1,1,1,1,1,1,1
75494,0,0,0,0,0,0,0,0
75495,0,0,0,0,0,0,0,0
75496,0,0,0,0,0,0,0,0
75497,0,0,0,0,0,0,0,0
75498,1,1,0,1,1,1,0,1
75499,0,0,0,0,0,0,0,0
75500,1,1,0,0,1,0,0,0
75501,1,1,1,1,1,1,1,1
75502,1,1,1,1,1,1,1,1
75503,1,1,1,1,1,1,1,1
75504,1,1,1,1,1,1,1,1
75505,0,0,0,0,0,0,0,0
75506,1,1,1,1,1,1,1,1
75507,0,0,0,0,0,0,0,0
75508,1,1,1,1,1,1,1,1
75509,1,1,1,1,1,1,1,1
75510,0,0,0,0,0,0,0,0
75511,1,1,1,1,1,1,1,1
75512,0,0,0,0,0,0,0,0
75513,0,0,0,0,0,0,0,0
75514,0,0,0,0,0,0,0,0
75515,1,0,0,1,1,1,0,0
75516,0,0,0,0,0,0,0,0
75517,0,0,0,0,0,0,0,0
75518,1,1,1,1,1,1,1,1
75519,0,0,0,0,0,0,0,0
75520,1,1,1,1,1,1,1,1
75521,0,0,0,0,0,0,0,0
75522,1,0,0,0,0,0,0,0
75523,0,0,0,0,0,0,0,0
75524,0,1,0,0,0,0,0,0
75525,0,0,0,0,0,0,0,0
75526,1,1,1,1,1,1,1,1
75527,0,0,0,0,0,0,0,0
75528,1,1,1,1,1,1,1,1
75529,0,0,0,0,0,0,0,0
75530,0,0,0,0,0,0,0,0
75531,0,0,0,0,0,0,0,0
75532,0,0,0,0,0,0,0,0
75533,1,1,1,1,1,1,1,1
75534,0,0,0,0,0,0,0,0
75535,0,0,1,1,1,1,1,1
75536,1,1,1,1,1,1,1,1
75537,0,0,0,0,0,0,0,0
75538,1,1,1,1,1,1,1,1
75539,1,1,1,1,1,1,1,1
75540,1,1,1,1,1,1,1,1
75541,1,1,1,1,1,1,1,1
75542,1,1,1,1,1,1,1,1
75543,1,1,1,1,1,1,1,1
75544,1,1,1,1,1,1,1,1
75545,0,0,0,0,0,0,0,0
75546,0,0,0,0,0,0,0,0
75547,0,0,0,0,0,0,0,0
75548,0,0,0,0,0,0,0,0
75549,0,0,0,0,0,0,0,0
75550,1,1,1,1,1,1,1,1
75551,0,0,0,0,0,0,0,0
75552,0,0,0,0,0,0,0,0
75553,0,0,0,0,0,0,0,0
75554,0,1,0,0,0,0,0,0
75555,0,0,0,0,0,0,0,0
75556,1,1,1,1,1,1,1,1
75557,0,0,0,0,0,0,0,0
75558,1,1,1,0,1,0,1,1
75559,0,0,0,0,0,0,0,0
75560,0,0,0,0,0,0,0,0
75561,1,1,1,1,1,1,1,1
75562,0,0,0,0,0,0,0,0
75563,1,1,1,1,1,1,1,1
75564,1,1,1,1,1,1,1,1
75565,0,0,0,0,0,0,0,0
75566,0,0,0,0,0,0,0,0
75567,0,0,0,0,0,0,0,0
75568,0,0,0,0,0,0,0,0
75569,0,0,0,0,0,0,0,0
75570,0,0,0,0,0,0,0,0
75571,1,1,1,1,1,1,1,1
75572,0,0,0,0,0,0,0,0
75573,0,0,0,0,0,0,0,0
75574,0,0,0,0,0,0,0,0
75575,1,1,1,1,1,1,1,1
75576,0,0,0,0,0,0,0,0
75577,0,0,0,1,0,1,0,0
75578,0,0,0,0,0,0,0,0
75579,1,1,1,1,1,1,1,1
75580,0,0,0,0,0,0,0,0
75581,0,0,0,0,0,0,0,0
75582,0,0,0,0,0,0,0,0
75583,1,1,1,1,1,1,1,1
75584,1,1,1,1,1,1,1,1
75585,1,1,0,0,1,0,0,0
75586,1,0,1,1,1,1,1,1
75587,0,0,0,0,0,0,0,0
75588,1,1,1,1,1,1,1,1
75589,1,1,1,1,1,1,1,1
75590,0,0,0,0,0,0,0,0
75591,0,0,0,0,0,0,0,0
75592,0,0,0,0,0,0,0,0
75593,0,0,0,0,0,0,0,0
75594,0,0,0,0,0,0,0,0
75595,0,0,0,0,0,0,0,0
75596,0,0,0,0,0,0,0,0
75597,1,1,0,0,0,1,0,0
75598,0,0,0,0,0,0,0,0
75599,0,0,0,0,0,0,0,0
75600,1,1,0,1,1,1,0,0
75601,0,0,0,0,0,0,0,0
75602,1,1,1,0,1,1,1,1
75603,1,1,0,0,1,0,0,0
75604,1,1,1,1,1,1,1,1
75605,1,1,1,1,1,1,1,1
75606,0,0,0,0,0,0,0,0
75607,0,0,0,0,0,0,0,0
75608,0,0,0,0,0,0,0,0
75609,0,0,0,0,0,0,0,0
75610,1,1,1,1,1,1,1,1
75611,0,0,0,0,0,0,0,0
75612,0,0,0,0,0,0,0,0
75613,1,1,1,0,1,1,1,1
75614,0,0,0,0,0,0,0,0
75615,0,0,0,0,0,0,0,0
75616,0,0,0,0,0,0,0,0
75617,1,1,1,0,1,1,1,1
75618,1,1,1,1,1,1,1,1
75619,0,0,0,0,0,0,0,0
75620,0,0,0,0,0,0,0,0
75621,1,1,0,1,0,1,0,0
75622,0,0,0,0,0,0,0,0
75623,0,0,0,0,0,0,0,0
75624,0,0,0,0,0,0,0,0
75625,0,0,0,0,0,0,0,0
75626,0,0,0,0,0,0,0,0
75627,1,1,1,1,1,1,1,1
75628,1,1,1,1,1,1,1,1
75629,1,1,1,1,1,1,1,1
75630,0,0,0,0,0,1,0,0
75631,0,0,0,0,0,0,0,0
75632,1,0,1,1,1,1,1,1
75633,0,0,0,0,0,0,0,0
75634,0,0,0,0,0,0,0,0
75635,0,0,0,0,0,0,0,0
75636,0,0,0,0,0,0,0,0
75637,1,1,1,1,1,1,1,1
75638,0,0,0,0,0,0,0,0
75639,0,0,1,0,1,0,1,1
75640,0,0,0,1,1,1,1,0
75641,0,0,0,0,0,0,0,0
75642,0,0,0,0,0,0,0,0
75643,1,1,1,1,1,1,1,1
75644,0,0,0,0,0,0,0,0
75645,0,0,0,0,0,0,0,0
75646,0,0,0,0,0,0,0,0
75647,1,1,1,1,1,1,1,1
75648,0,0,0,0,0,0,0,0
75649,1,1,1,1,1,1,1,1
75650,0,0,0,0,0,0,0,0
75651,0,1,0,0,0,0,0,0
75652,0,0,0,0,0,0,0,0
75653,1,1,1,0,1,1,1,1
75654,1,1,1,1,1,1,1,1
75655,0,0,0,0,0,0,0,0
75656,1,1,1,1,1,1,0,1
75657,0,0,0,0,0,0,0,0
75658,1,1,1,1,1,1,1,1
75659,0,0,0,0,0,0,0,0
75660,1,1,1,1,1,1,1,1
75661,0,0,0,0,0,0,0,0
75662,0,0,0,0,0,0,0,0
75663,1,1,1,1,1,1,1,1
75664,0,0,0,0,0,0,0,0
75665,0,0,0,0,0,0,0,0
75666,0,0,0,0,0,0,0,0
75667,0,0,0,0,0,0,0,0
75668,1,1,1,1,1,1,1,1
75669,0,0,0,0,0,0,0,0
75670,0,0,0,0,0,0,0,0
75671,0,0,0,0,0,0,0,0
75672,0,0,0,0,0,0,0,0
75673,0,0,0,0,0,0,0,0
75674,1,1,1,1,1,1,1,1
75675,0,0,0,0,0,0,0,0
75676,0,0,0,0,0,0,0,0
75677,0,0,0,0,0,0,0,0
75678,1,1,1,1,1,1,1,1
75679,1,1,1,1,1,1,1,1
75680,0,0,0,0,0,0,0,0
75681,1,1,1,1,1,1,1,1
75682,1,1,1,1,1,1,1,1
75683,0,0,0,0,0,0,0,0
75684,0,0,0,0,0,0,0,0
75685,0,0,0,0,0,0,0,0
75686,0,1,0,0,0,0,0,0
75687,1,1,1,1,1,1,1,1
75688,1,1,1,1,1,1,1,1
75689,1,1,1,1,1,1,1,1
75690,1,1,1,1,1,1,1,1
75691,0,0,0,0,0,0,0,0
75692,0,0,0,0,0,0,0,0
75693,1,1,1,1,1,1,1,1
75694,0,0,0,0,0,0,0,0
75695,0,0,0,0,0,0,0,0
75696,0,0,0,0,0,0,0,0
75697,1,1,1,1,1,1,1,1
75698,0,0,0,0,0,0,0,0
75699,1,1,1,1,1,1,1,1
75700,0,0,0,0,0,0,0,0
75701,1,1,1,1,1,1,1,1
75702,1,1,1,1,1,1,1,1
75703,1,1,1,1,1,1,1,1
75704,1,1,1,1,1,1,1,1
75705,1,1,1,1,1,1,1,1
75706,0,0,0,0,0,0,0,0
75707,0,1,0,0,1,0,1,0
75708,1,1,0,0,1,0,1,0
75709,0,0,0,0,0,0,0,0
75710,0,0,0,0,0,0,0,0
75711,0,0,0,0,0,0,0,0
75712,1,1,0,1,0,1,0,0
75713,1,1,1,0,1,1,1,1
75714,0,0,0,0,0,0,0,0
75715,1,1,1,1,1,1,1,1
75716,0,0,0,0,0,0,0,0
75717,1,1,1,1,1,1,1,1
75718,1,1,1,1,1,1,1,1
75719,1,1,1,1,1,1,1,1
75720,0,0,0,0,0,0,0,0
75721,0,0,0,0,1,0,0,0
75722,1,1,1,1,1,1,1,1
75723,0,0,0,0,0,0,0,0
75724,1,1,1,1,1,1,1,1
75725,1,1,1,1,1,1,1,1
75726,0,0,0,0,0,0,0,0
75727,1,1,1,1,1,1,1,1
75728,0,0,0,0,0,0,0,0
75729,0,0,0,0,0,0,0,0
75730,0,0,0,0,0,0,0,0
75731,0,0,0,0,0,0,0,0
75732,0,0,0,0,0,0,0,0
75733,1,1,1,1,1,1,1,1
75734,0,0,0,0,0,0,0,0
75735,0,0,0,0,1,0,0,0
75736,0,0,0,0,0,0,0,0
75737,0,0,0,0,0,0,0,0
75738,0,0,0,0,0,0,0,0
75739,0,0,0,0,0,0,0,0
75740,0,0,0,0,0,0,0,0
75741,0,0,0,0,0,0,0,0
75742,1,1,1,1,1,1,1,1
75743,0,0,0,0,0,0,0,0
75744,1,1,1,1,1,1,1,1
75745,1,1,1,1,1,1,1,1
75746,1,1,1,1,1,1,1,1
75747,0,0,0,0,0,0,0,0
75748,1,1,0,1,1,1,0,0
75749,0,0,1,0,1,1,0,0
75750,1,1,0,1,0,1,0,0
75751,1,1,1,1,1,1,1,1
75752,1,1,1,1,1,1,1,1
75753,0,0,0,0,0,0,0,0
75754,1,1,1,1,1,1,1,1
75755,1,1,1,1,1,1,1,1
75756,0,0,0,0,0,0,0,0
75757,1,1,1,1,1,1,1,1
75758,1,1,1,1,1,1,1,1
75759,1,1,1,1,1,1,1,1
75760,1,1,1,1,1,1,1,1
75761,0,0,0,0,0,0,0,0
75762,0,0,0,0,0,0,0,0
75763,0,0,0,0,0,0,0,0
75764,0,0,0,0,0,0,0,0
75765,0,0,0,0,1,1,0,1
75766,1,1,1,1,1,1,1,1
75767,1,1,1,1,1,1,1,1
75768,1,1,1,1,1,1,1,1
75769,0,0,0,0,0,0,0,0
75770,0,0,0,0,0,0,0,0
75771,1,1,1,1,1,1,1,1
75772,0,0,0,0,0,0,0,0
75773,1,1,1,1,1,1,1,1
75774,1,1,1,1,1,1,1,1
75775,1,1,1,1,1,1,1,1
75776,0,0,0,0,0,0,0,0
75777,1,1,1,1,1,1,1,1
75778,0,0,0,0,0,0,0,0
75779,0,0,0,0,0,0,0,0
75780,0,0,0,0,0,0,0,0
75781,0,0,0,0,0,0,0,0
75782,0,0,0,0,0,0,0,0
75783,0,0,0,0,0,0,0,0
75784,0,0,0,0,0,0,0,0
75785,0,0,0,0,0,0,0,0
75786,0,0,0,0,0,0,0,0
75787,0,0,0,0,0,0,0,0
75788,1,1,1,1,1,1,1,1
75789,0,0,0,0,0,0,0,0
75790,1,1,1,1,1,1,1,1
75791,1,1,1,1,1,1,1,1
75792,0,0,0,0,0,0,0,0
75793,0,0,0,0,0,0,0,0
75794,0,0,0,0,0,0,0,0
75795,0,0,0,0,0,0,0,0
75796,1,1,1,1,1,1,1,1
75797,0,0,0,0,0,0,0,0
75798,0,0,0,0,0,0,0,0
75799,1,1,1,1,1,1,1,1
75800,0,0,0,0,0,0,0,0
75801,0,0,0,0,0,0,0,0
75802,1,1,1,0,1,1,1,1
75803,0,0,0,0,0,0,0,0
75804,1,1,1,1,1,1,1,1
75805,0,0,0,0,0,0,0,0
75806,0,0,0,0,0,1,0,0
75807,0,0,0,0,0,0,0,0
75808,1,1,1,1,1,1,1,1
75809,1,0,1,1,1,1,1,1
75810,0,0,0,0,0,0,0,0
75811,0,0,0,0,0,0,0,0
75812,1,1,1,1,1,1,1,1
75813,1,1,1,0,1,1,1,1
75814,1,0,1,1,1,0,0,0
75815,0,0,0,0,0,0,0,0
75816,0,0,0,0,0,0,0,0
75817,1,1,1,1,1,1,1,1
75818,0,0,0,0,0,0,0,0
75819,1,1,1,1,1,1,1,1
75820,1,1,1,1,1,1,1,1
75821,0,0,0,0,0,0,0,0
75822,0,0,0,0,0,0,0,0
75823,1,1,1,1,1,1,1,1
75824,0,0,0,0,0,0,0,0
75825,1,1,1,1,1,1,1,1
75826,0,0,0,0,0,0,0,0
75827,0,0,1,0,1,1,1,1
75828,0,0,0,0,0,0,0,0
75829,0,0,0,0,0,0,0,0
75830,1,1,1,1,1,1,1,1
75831,0,0,0,0,0,0,0,0
75832,0,0,0,0,0,0,0,0
75833,1,1,1,1,1,1,1,1
75834,0,0,0,0,0,0,0,0
75835,0,0,0,0,0,0,0,0
75836,0,0,0,0,0,0,0,0
75837,0,0,0,0,0,0,0,0
75838,1,1,1,1,1,1,1,1
75839,0,0,0,0,0,0,0,0
75840,0,0,1,0,1,1,1,1
75841,0,0,0,0,0,0,0,0
75842,0,0,0,0,0,0,0,0
75843,1,1,1,1,1,1,1,1
75844,1,1,1,1,1,1,1,1
75845,0,0,0,0,0,0,0,0
75846,1,1,1,1,1,1,1,1
75847,1,1,1,1,1,1,1,1
75848,0,0,0,0,0,0,0,0
75849,0,0,0,0,0,0,0,0
75850,0,0,0,0,0,0,0,0
75851,1,1,1,1,1,1,1,1
75852,0,0,0,0,0,0,0,0
75853,1,1,1,1,1,1,1,1
75854,0,0,0,0,0,0,0,0
75855,1,1,1,1,1,1,1,1
75856,1,1,1,1,1,1,1,1
75857,0,0,0,0,0,0,0,0
75858,0,0,0,0,0,0,0,0
75859,0,0,0,0,0,0,0,0
75860,1,1,1,1,1,1,1,1
75861,0,0,0,0,0,0,0,0
75862,1,1,1,1,1,1,1,1
75863,1,1,1,1,1,1,1,1
75864,0,0,0,0,0,0,0,0
75865,0,0,0,0,0,0,0,0
75866,0,0,0,0,0,0,0,0
75867,0,0,0,0,0,0,0,0
75868,0,0,0,0,0,0,0,0
75869,0,0,0,0,0,0,0,0
75870,0,0,0,0,0,0,0,0
75871,1,1,1,1,1,1,1,1
75872,0,0,0,0,0,0,0,0
75873,1,1,1,1,1,1,1,1
75874,1,0,1,1,1,1,1,1
75875,0,0,0,0,0,0,0,0
75876,1,1,1,1,1,1,1,1
75877,0,0,0,0,0,0,0,0
75878,0,0,0,0,0,0,0,0
75879,0,0,0,0,0,0,0,0
75880,0,0,0,0,0,0,0,0
75881,1,1,1,1,1,1,1,1
75882,0,0,0,0,0,0,0,0
75883,1,1,1,1,1,1,1,1
75884,1,1,1,1,1,1,1,1
75885,1,1,1,1,1,1,1,1
75886,1,1,1,1,1,1,1,1
75887,0,0,0,0,0,0,0,0
75888,0,0,0,0,0,0,0,0
75889,0,0,0,0,0,0,0,0
75890,0,0,0,0,0,0,0,0
75891,0,0,0,0,0,0,0,0
75892,1,1,1,1,1,1,1,1
75893,1,1,1,1,1,1,1,1
75894,0,0,0,0,0,0,0,0
75895,0,0,1,0,1,0,1,1
75896,0,0,0,0,0,0,0,0
75897,1,1,1,1,1,1,1,1
75898,0,0,1,0,1,0,0,1
75899,1,1,1,1,1,1,1,1
75900,1,1,1,1,1,1,1,1
75901,0,0,0,1,0,0,0,0
75902,0,0,0,0,0,0,0,0
75903,1,1,1,1,1,1,1,1
75904,1,1,1,1,1,1,1,1
75905,0,0,0,0,0,0,0,0
75906,0,0,0,0,0,0,0,0
75907,1,1,1,1,1,1,1,1
75908,0,0,0,0,0,0,0,0
75909,0,0,0,0,0,0,0,0
75910,1,0,1,1,1,1,1,1
75911,0,0,0,0,0,0,0,0
75912,0,0,0,0,0,0,0,0
75913,0,0,0,0,0,0,0,0
75914,0,0,0,0,0,0,0,0
75915,0,0,1,0,1,0,1,1
75916,0,0,0,0,0,0,0,0
75917,0,0,0,0,0,0,0,0
75918,1,1,1,1,1,1,1,1
75919,0,0,0,0,0,0,0,0
75920,1,1,1,1,1,1,1,1
75921,1,1,1,1,1,1,1,1
75922,0,0,0,0,0,0,0,0
75923,1,1,1,1,1,1,1,1
75924,1,1,1,1,1,1,1,1
75925,0,0,0,0,0,0,0,0
75926,1,0,1,1,1,1,1,1
75927,0,0,0,0,0,0,0,0
75928,1,1,1,1,1,1,1,1
75929,0,0,0,0,0,0,0,0
75930,0,0,0,0,1,0,0,0
75931,1,1,1,1,1,1,1,1
75932,0,1,0,0,0,0,0,0
75933,0,0,0,0,0,0,0,0
75934,1,0,1,1,1,1,1,1
75935,1,1,1,1,1,1,1,1
75936,1,1,1,1,1,1,1,1
75937,1,1,1,1,1,1,1,1
75938,0,0,0,0,0,0,0,0
75939,1,0,0,1,1,1,0,1
75940,1,1,1,1,1,1,1,1
75941,0,0,0,0,0,0,0,0
75942,1,1,1,1,1,1,1,1
75943,1,1,1,1,1,1,1,1
75944,0,0,0,0,0,0,0,0
75945,0,0,0,0,1,0,0,0
75946,0,0,0,0,0,0,0,0
75947,0,0,0,0,0,0,0,0
75948,1,1,1,1,1,1,1,1
75949,0,0,0,0,0,0,0,0
75950,1,1,1,1,1,1,1,1
75951,1,0,1,1,1,0,1,1
75952,0,0,0,0,0,0,0,0
75953,0,0,0,0,0,0,0,0
75954,0,0,0,0,0,0,0,0
75955,0,0,0,0,0,0,0,0
75956,0,0,0,0,0,0,0,0
75957,1,1,1,1,1,1,1,1
75958,0,0,0,0,0,0,0,0
75959,1,1,1,1,1,1,1,1
75960,0,0,0,0,0,0,0,0
75961,0,0,0,0,0,0,0,0
75962,1,1,1,1,1,1,1,1
75963,0,0,0,0,0,0,0,0
75964,0,0,0,0,0,0,0,0
75965,0,0,0,0,0,0,0,0
75966,0,0,0,0,1,0,0,0
75967,1,1,1,1,1,1,1,1
75968,1,1,1,1,1,1,1,1
75969,0,0,0,0,0,0,0,0
75970,0,0,0,0,0,0,0,0
75971,1,1,1,0,1,1,1,0
75972,0,0,0,0,0,0,0,0
